I0,I1,I2,I3,I4,I5,I6,I7,I8
347.417999,-41.000000,-41.000000,4.620000,0.000000,-2.000000,0.000000,4.030000,1.000000
347.423004,-62.000000,-62.000000,4.620000,-2.000000,-2.000000,0.000000,4.020000,1.000000
347.428009,-64.000000,-64.000000,4.740000,-2.000000,-2.000000,0.000000,4.020000,1.000000
347.433014,-74.000000,-74.000000,4.770000,-2.000000,-2.000000,0.000000,3.810000,1.000000
347.437988,-74.000000,-74.000000,4.730000,-2.000000,-2.000000,0.000000,3.810000,1.000000
347.442993,-77.000000,-77.000000,4.730000,-2.000000,-4.000000,0.000000,3.810000,1.000000
347.447998,-75.000000,-75.000000,4.740000,-2.000000,-4.000000,0.000000,3.810000,1.000000
347.453003,-75.000000,-75.000000,4.690000,-2.000000,-2.000000,0.000000,3.600000,1.000000
347.458008,-64.000000,-64.000000,4.680000,-2.000000,-2.000000,0.000000,3.600000,1.000000
347.463013,-73.000000,-73.000000,4.680000,-4.000000,-4.000000,0.000000,3.790000,1.000000
347.467987,-69.000000,-69.000000,4.650000,-4.000000,-4.000000,0.000000,3.790000,1.000000
347.472992,-43.000000,-43.000000,4.480000,-4.000000,-4.000000,0.000000,3.370000,1.000000
347.477997,-17.000000,-17.000000,4.390000,-4.000000,-4.000000,0.000000,3.370000,1.000000
347.483002,-38.000000,-38.000000,4.310000,-2.000000,-2.000000,0.000000,3.360000,1.000000
347.488007,-37.000000,-37.000000,4.290000,-2.000000,-2.000000,0.000000,3.360000,1.000000
347.493011,-42.000000,-42.000000,4.200000,-2.000000,-2.000000,0.000000,3.750000,1.000000
347.497986,-38.000000,-38.000000,4.140000,-2.000000,-2.000000,0.000000,3.750000,1.000000
347.502991,-7.000000,-7.000000,4.180000,-2.000000,-4.000000,0.000000,3.740000,1.000000
347.507996,-18.000000,-18.000000,4.220000,-2.000000,-4.000000,0.000000,3.740000,1.000000
347.513000,-22.000000,-22.000000,4.090000,-2.000000,-2.000000,0.000000,3.530000,1.000000
347.518005,-2.000000,-2.000000,4.030000,-2.000000,-2.000000,0.000000,3.530000,1.000000
347.523010,-11.000000,-11.000000,3.970000,-2.000000,-4.000000,0.000000,3.720000,1.000000
347.528015,-13.000000,-13.000000,3.980000,-2.000000,-4.000000,0.000000,3.720000,1.000000
347.532990,-5.000000,-5.000000,3.970000,-2.000000,0.000000,0.000000,3.510000,1.000000
347.537994,-10.000000,-10.000000,3.970000,-2.000000,0.000000,0.000000,3.510000,1.000000
347.542999,-28.000000,-28.000000,3.940000,-2.000000,-2.000000,0.000000,3.900000,1.000000
347.548004,-26.000000,-26.000000,3.930000,-2.000000,-2.000000,0.000000,3.900000,1.000000
347.553009,1.000000,1.000000,3.930000,-2.000000,-2.000000,0.000000,3.690000,1.000000
347.558014,-3.000000,-3.000000,3.950000,-2.000000,-2.000000,0.000000,3.690000,1.000000
347.562988,-24.000000,-24.000000,3.970000,0.000000,-2.000000,0.000000,3.690000,1.000000
347.567993,-31.000000,-31.000000,3.990000,0.000000,-2.000000,0.000000,3.690000,1.000000
347.572998,-35.000000,-35.000000,4.020000,0.000000,0.000000,0.000000,3.880000,1.000000
347.578003,-38.000000,-38.000000,4.050000,0.000000,0.000000,0.000000,3.880000,1.000000
347.583008,-29.000000,-29.000000,4.140000,-2.000000,0.000000,0.000000,4.080000,1.000000
347.588013,-39.000000,-39.000000,4.210000,-2.000000,0.000000,0.000000,4.080000,1.000000
347.592987,-24.000000,-24.000000,4.120000,0.000000,0.000000,0.000000,3.880000,1.000000
347.597992,-3.000000,-3.000000,4.110000,0.000000,0.000000,0.000000,3.880000,1.000000
347.602997,-15.000000,-15.000000,4.160000,0.000000,-2.000000,0.000000,4.080000,1.000000
347.608002,-24.000000,-24.000000,4.240000,0.000000,-2.000000,0.000000,4.080000,1.000000
347.613007,-15.000000,-15.000000,4.190000,-2.000000,-2.000000,0.000000,3.870000,1.000000
347.618011,-1.000000,-1.000000,4.120000,-2.000000,-2.000000,0.000000,3.870000,1.000000
347.622986,-5.000000,-5.000000,4.120000,0.000000,0.000000,0.000000,3.670000,1.000000
